query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,error
Mingqian Zheng,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mingqian+Zheng&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mingxuan Zheng,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mingxuan+Zheng&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Minji Heo,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Minji+Heo&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Minjin Lee,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Minjin+Lee&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Minsu Park,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Minsu+Park&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mirco Nanni,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mirco+Nanni&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Miriam Hurtado Bodell,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Miriam+Hurtado+Bodell&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Miriam Schirmer,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Miriam+Schirmer&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mirjam Stieger,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mirjam+Stieger&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mirta Galesic,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mirta+Galesic&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mirza Nayeem Ahmed,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mirza+Nayeem+Ahmed&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mitsuo Yoshida,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mitsuo+Yoshida&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Moa Johansson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Moa+Johansson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Moena Hashimoto,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Moena+Hashimoto&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mohammed Alsobay,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mohammed+Alsobay&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mohsen Mosleh,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mohsen+Mosleh&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Mona Sloane,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Mona+Sloane&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Monideepa Tarafdar,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Monideepa+Tarafdar&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Moontae Lee,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Moontae+Lee&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Moritz Laber,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Moritz+Laber&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Morten Mørup,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Morten+M%C3%B8rup&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Muhammad Haroon,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Muhammad+Haroon&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Muhua Huang,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Muhua+Huang&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Munjung Kim,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Munjung+Kim&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Myokyung han,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Myokyung+han&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Myra Miranda,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Myra+Miranda&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Måns Magnusson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=M%C3%A5ns+Magnusson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Na Jiang,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Na+Jiang&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nabeel Gillani,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nabeel+Gillani&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nadezhda Ozornina,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nadezhda+Ozornina&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Naitian Zhou,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Naitian+Zhou&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nan Zhang,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nan+Zhang&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Naomi Baes,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Naomi+Baes&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Naomi Muggleton,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Naomi+Muggleton&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Narayani Vedam,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Narayani+Vedam&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Natalie Schroyens,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Natalie+Schroyens&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nathalie Greenfield,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nathalie+Greenfield&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nathan Fu,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nathan+Fu&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nay San,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nay+San&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Neele Engelmann,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Neele+Engelmann&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Neeley Pate,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Neeley+Pate&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Negin Maddah,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Negin+Maddah&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Neha Gondal,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Neha+Gondal&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Neil Fasching,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Neil+Fasching&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nguyen Luong,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nguyen+Luong&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Niccolò Di Marco,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Niccol%C3%B2+Di+Marco&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicholas A. Christakis,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicholas+A.+Christakis&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicholas Chen,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicholas+Chen&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicholas D. Anderson,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicholas+D.+Anderson&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nick Haslam,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nick+Haslam&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Niclas Frederic Sturm,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Niclas+Frederic+Sturm&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nico Mutzner,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nico+Mutzner&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicola Cinardi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicola+Cinardi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicola Perra,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicola+Perra&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicolas Baumard,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicolas+Baumard&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicolas Pröllochs,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicolas+Pr%C3%B6llochs&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicolas Scharowski,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicolas+Scharowski&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicole Schwitter,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicole+Schwitter&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nicolò Gozzi,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nicol%C3%B2+Gozzi&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nikolaos Nakis,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nikolaos+Nakis&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nikolas Zöller,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nikolas+Z%C3%B6ller&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nima Dehmamy,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nima+Dehmamy&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nina. Mazar,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nina.+Mazar&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nir Grinberg,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nir+Grinberg&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Niraj Kushwaha,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Niraj+Kushwaha&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Niyati Malhotra,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Niyati+Malhotra&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nobuhito Abe,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nobuhito+Abe&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nora Svensson Hahr,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nora+Svensson+Hahr&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
Nori Jacoby,,,,,,,False,400 Client Error: Bad Request for url: https://api.openalex.org/authors?search=Nori+Jacoby&per-page=5&select=id%2Cdisplay_name%2Cdisplay_name_alternatives%2Cworks_api_url%2Ch_index%2Cworks_count%2Clast_known_institution&api_key=NkafC7tV5c7anrujEZT7xI
