query_name,id,display_name,works_api_url,h_index,works_count,country_code,matched,cited_by_count
,https://openalex.org/A5044096152,Ángel Gómez,https://api.openalex.org/works?filter=author.id:A5044096152,43.0,189.0,ES,,6396.0
,https://openalex.org/A5044181099,Sven Dickinson,https://api.openalex.org/works?filter=author.id:A5044181099,40.0,188.0,CA,,7095.0
,https://openalex.org/A5044194965,Sean L. McGee,https://api.openalex.org/works?filter=author.id:A5044194965,51.0,185.0,AU,,9880.0
,https://openalex.org/A5044130443,Claudia Wagner,https://api.openalex.org/works?filter=author.id:A5044130443,31.0,175.0,DE,,4980.0
,https://openalex.org/A5044223444,Florian Mormann,https://api.openalex.org/works?filter=author.id:A5044223444,52.0,146.0,DE,,14520.0
,https://openalex.org/A5044116923,John D. Herrington,https://api.openalex.org/works?filter=author.id:A5044116923,39.0,128.0,,,6666.0
,https://openalex.org/A5044141050,Juliana Barreiros Porto,https://api.openalex.org/works?filter=author.id:A5044141050,22.0,124.0,,,1482.0
,https://openalex.org/A5044357245,Barbara A. Fox,https://api.openalex.org/works?filter=author.id:A5044357245,36.0,123.0,US,,6834.0
,https://openalex.org/A5044246594,Christian Fong,https://api.openalex.org/works?filter=author.id:A5044246594,10.0,115.0,US,,715.0
,https://openalex.org/A5044250030,Chandra Bhagavatula,https://api.openalex.org/works?filter=author.id:A5044250030,27.0,97.0,,,3764.0
,https://openalex.org/A5044326908,Yile Wang,https://api.openalex.org/works?filter=author.id:A5044326908,20.0,93.0,CN,,1142.0
,https://openalex.org/A5044153684,Pietro Panzarasa,https://api.openalex.org/works?filter=author.id:A5044153684,22.0,82.0,GB,,3507.0
,https://openalex.org/A5044293434,Nathanael J. Fast,https://api.openalex.org/works?filter=author.id:A5044293434,24.0,67.0,US,,3309.0
,https://openalex.org/A5044356213,Nuri Kim,https://api.openalex.org/works?filter=author.id:A5044356213,15.0,48.0,KR,,1213.0
,https://openalex.org/A5044206303,Christoffer Carlsson,https://api.openalex.org/works?filter=author.id:A5044206303,8.0,43.0,,,520.0
,https://openalex.org/A5044199881,Roberto Zanoli,https://api.openalex.org/works?filter=author.id:A5044199881,11.0,38.0,IT,,488.0
,https://openalex.org/A5044137163,Erin McFee,https://api.openalex.org/works?filter=author.id:A5044137163,5.0,37.0,,,186.0
,https://openalex.org/A5044301434,Hengyuan Hu,https://api.openalex.org/works?filter=author.id:A5044301434,11.0,35.0,CN,,1169.0
,https://openalex.org/A5044124064,Paul Pineau,https://api.openalex.org/works?filter=author.id:A5044124064,9.0,34.0,FR,,259.0
,https://openalex.org/A5044190205,Gerald Reif,https://api.openalex.org/works?filter=author.id:A5044190205,14.0,34.0,,,547.0
,https://openalex.org/A5044110819,Esteban Carisimo,https://api.openalex.org/works?filter=author.id:A5044110819,7.0,27.0,US,,108.0
,https://openalex.org/A5044264564,Sicong Zhou,https://api.openalex.org/works?filter=author.id:A5044264564,7.0,24.0,CN,,419.0
,https://openalex.org/A5044082589,Evelyn Brislinger,https://api.openalex.org/works?filter=author.id:A5044082589,3.0,21.0,DE,,76.0
,https://openalex.org/A5044277583,Lukas Geyrhofer,https://api.openalex.org/works?filter=author.id:A5044277583,10.0,21.0,IL,,2092.0
,https://openalex.org/A5044301298,Arsi Ikäheimonen,https://api.openalex.org/works?filter=author.id:A5044301298,4.0,13.0,,,54.0
,https://openalex.org/A5044312957,Lauri Kovanen,https://api.openalex.org/works?filter=author.id:A5044312957,6.0,10.0,FI,,697.0
,https://openalex.org/A5044356733,Alexander Simoes,https://api.openalex.org/works?filter=author.id:A5044356733,3.0,4.0,,,2363.0
,https://openalex.org/A5044175375,Barry Malloy,https://api.openalex.org/works?filter=author.id:A5044175375,3.0,3.0,,,50.0
,https://openalex.org/A5044244484,Adrian Krüger,https://api.openalex.org/works?filter=author.id:A5044244484,2.0,3.0,DE,,171.0
,https://openalex.org/A5044103445,Joshua Juster,https://api.openalex.org/works?filter=author.id:A5044103445,1.0,2.0,,,15.0
,https://openalex.org/A5044348238,Amelie Rolfs,https://api.openalex.org/works?filter=author.id:A5044348238,2.0,2.0,DE,,49.0
,https://openalex.org/A5044130580,Sarah Joos,https://api.openalex.org/works?filter=author.id:A5044130580,1.0,1.0,,,19.0
,https://openalex.org/A5044304224,Golrokh Emami,https://api.openalex.org/works?filter=author.id:A5044304224,1.0,1.0,US,,27.0
,https://openalex.org/A5044431363,Matjaž Perc,https://api.openalex.org/works?filter=author.id:A5044431363,112.0,732.0,KR,,46650.0
,https://openalex.org/A5044405214,Garry E. Gold,https://api.openalex.org/works?filter=author.id:A5044405214,91.0,715.0,US,,31240.0
,https://openalex.org/A5044421873,Nicholas Bloom,https://api.openalex.org/works?filter=author.id:A5044421873,86.0,558.0,US,,61037.0
,https://openalex.org/A5044583393,Christopher Dye,https://api.openalex.org/works?filter=author.id:A5044583393,106.0,405.0,GB,,54616.0
,https://openalex.org/A5044527585,David E. Conroy,https://api.openalex.org/works?filter=author.id:A5044527585,64.0,339.0,US,,13351.0
,https://openalex.org/A5044549130,John Geanakoplos,https://api.openalex.org/works?filter=author.id:A5044549130,52.0,275.0,US,,13693.0
,https://openalex.org/A5044388347,Lei Qin,https://api.openalex.org/works?filter=author.id:A5044388347,37.0,261.0,IN,,8268.0
,https://openalex.org/A5044375211,Juan José Igartúa Perosanz,https://api.openalex.org/works?filter=author.id:A5044375211,29.0,231.0,ES,,3242.0
,https://openalex.org/A5044409107,Stephen W. Smoliar,https://api.openalex.org/works?filter=author.id:A5044409107,32.0,172.0,SG,,7334.0
,https://openalex.org/A5044504510,Sara Konrath,https://api.openalex.org/works?filter=author.id:A5044504510,40.0,170.0,US,,7103.0
,https://openalex.org/A5044537563,Anne Neumann,https://api.openalex.org/works?filter=author.id:A5044537563,26.0,163.0,DE,,2421.0
,https://openalex.org/A5044476598,Robert Morrell,https://api.openalex.org/works?filter=author.id:A5044476598,42.0,150.0,ZA,,7589.0
,https://openalex.org/A5044455276,Kaize Ding,https://api.openalex.org/works?filter=author.id:A5044455276,24.0,140.0,CN,,2746.0
,https://openalex.org/A5044409132,Brian Keegan,https://api.openalex.org/works?filter=author.id:A5044409132,28.0,127.0,,,3477.0
,https://openalex.org/A5044459771,Grant Blank,https://api.openalex.org/works?filter=author.id:A5044459771,31.0,104.0,US,,5870.0
,https://openalex.org/A5044402671,Iva Bojić,https://api.openalex.org/works?filter=author.id:A5044402671,18.0,101.0,SG,,1479.0
,https://openalex.org/A5044452559,Erich Muehlegger,https://api.openalex.org/works?filter=author.id:A5044452559,25.0,95.0,US,,3057.0
,https://openalex.org/A5044492667,Baljeet Kaur,https://api.openalex.org/works?filter=author.id:A5044492667,13.0,94.0,,,744.0
,https://openalex.org/A5044586758,Zhuolin Yang,https://api.openalex.org/works?filter=author.id:A5044586758,16.0,71.0,CN,,852.0
,https://openalex.org/A5044445260,Luis Tejerina,https://api.openalex.org/works?filter=author.id:A5044445260,16.0,70.0,US,,965.0
,https://openalex.org/A5044431846,Pablo Paredes,https://api.openalex.org/works?filter=author.id:A5044431846,16.0,69.0,CL,,1199.0
,https://openalex.org/A5044567926,Niclas Finne,https://api.openalex.org/works?filter=author.id:A5044567926,20.0,66.0,SE,,2727.0
,https://openalex.org/A5044562617,Jing Jiang,https://api.openalex.org/works?filter=author.id:A5044562617,17.0,60.0,CN,,1283.0
,https://openalex.org/A5044567071,F. Marta L. Di Lascio,https://api.openalex.org/works?filter=author.id:A5044567071,11.0,55.0,IT,,516.0
,https://openalex.org/A5044514558,Riku Arakawa,https://api.openalex.org/works?filter=author.id:A5044514558,13.0,50.0,CH,,1019.0
,https://openalex.org/A5044386913,Leo Poom,https://api.openalex.org/works?filter=author.id:A5044386913,14.0,47.0,SE,,771.0
,https://openalex.org/A5044583545,Yusuke Akamatsu,https://api.openalex.org/works?filter=author.id:A5044583545,8.0,47.0,JP,,200.0
,https://openalex.org/A5044403966,Chuhan Shi,https://api.openalex.org/works?filter=author.id:A5044403966,9.0,41.0,CN,,267.0
,https://openalex.org/A5044526783,Hrisheekesh Thachoth Chandran,https://api.openalex.org/works?filter=author.id:A5044526783,20.0,41.0,DE,,1358.0
,https://openalex.org/A5044382004,Seyed Mohammad Khatami,https://api.openalex.org/works?filter=author.id:A5044382004,9.0,38.0,ID,,283.0
,https://openalex.org/A5044570898,Clara Granell,https://api.openalex.org/works?filter=author.id:A5044570898,14.0,36.0,ES,,2939.0
,https://openalex.org/A5044588650,Jiaao Chen,https://api.openalex.org/works?filter=author.id:A5044588650,13.0,33.0,CN,,1042.0
,https://openalex.org/A5044476625,Abdullah Makkeh,https://api.openalex.org/works?filter=author.id:A5044476625,7.0,32.0,DE,,243.0
,https://openalex.org/A5044404041,Fabio Fonti,https://api.openalex.org/works?filter=author.id:A5044404041,9.0,31.0,FR,,523.0
,https://openalex.org/A5044445824,Thomas Feliciani,https://api.openalex.org/works?filter=author.id:A5044445824,7.0,29.0,IT,,688.0
,https://openalex.org/A5044459827,David Schultner,https://api.openalex.org/works?filter=author.id:A5044459827,9.0,20.0,,,641.0
,https://openalex.org/A5044580357,Julia Poncela-Casasnovas,https://api.openalex.org/works?filter=author.id:A5044580357,12.0,20.0,ES,,835.0
,https://openalex.org/A5044588139,Yiru Jiao,https://api.openalex.org/works?filter=author.id:A5044588139,6.0,19.0,NL,,188.0
,https://openalex.org/A5044543145,Kamyar Shokraee,https://api.openalex.org/works?filter=author.id:A5044543145,7.0,17.0,IR,,164.0
,https://openalex.org/A5044420239,Haoyu Song,https://api.openalex.org/works?filter=author.id:A5044420239,9.0,15.0,CN,,457.0
,https://openalex.org/A5044448103,Michaela Clemence,https://api.openalex.org/works?filter=author.id:A5044448103,9.0,15.0,US,,582.0
,https://openalex.org/A5044470179,Or Frenkel,https://api.openalex.org/works?filter=author.id:A5044470179,9.0,14.0,IL,,533.0
,https://openalex.org/A5044453295,Philip DeCamp,https://api.openalex.org/works?filter=author.id:A5044453295,8.0,12.0,US,,602.0
,https://openalex.org/A5044488413,Chiao-Fang Hsu,https://api.openalex.org/works?filter=author.id:A5044488413,5.0,12.0,US,,281.0
,https://openalex.org/A5044489150,Cindy Sykes,https://api.openalex.org/works?filter=author.id:A5044489150,7.0,9.0,,,677.0
,https://openalex.org/A5044400218,John Gubernath,https://api.openalex.org/works?filter=author.id:A5044400218,3.0,8.0,DE,,51.0
,https://openalex.org/A5044553144,Carolina Björkman,https://api.openalex.org/works?filter=author.id:A5044553144,1.0,3.0,,,22.0
,https://openalex.org/A5044507654,Niklas Muennighoff,https://api.openalex.org/works?filter=author.id:A5044507654,2.0,2.0,,,23.0
,https://openalex.org/A5044578198,Angela Milesi,https://api.openalex.org/works?filter=author.id:A5044578198,2.0,2.0,,,271.0
,https://openalex.org/A5044516872,S. Eichfuss,https://api.openalex.org/works?filter=author.id:A5044516872,1.0,1.0,DE,,33.0
,https://openalex.org/A5044869014,Wieland Kieß,https://api.openalex.org/works?filter=author.id:A5044869014,96.0,1428.0,DE,,44870.0
,https://openalex.org/A5044791875,Jie Tang,https://api.openalex.org/works?filter=author.id:A5044791875,83.0,678.0,CN,,28736.0
,https://openalex.org/A5044809786,Wolf Singer,https://api.openalex.org/works?filter=author.id:A5044809786,126.0,659.0,DE,,71842.0
,https://openalex.org/A5044849571,Bernard J. Jansen,https://api.openalex.org/works?filter=author.id:A5044849571,70.0,657.0,,,21574.0
,https://openalex.org/A5044662930,Ralf Metzler,https://api.openalex.org/works?filter=author.id:A5044662930,88.0,583.0,DE,,41632.0
,https://openalex.org/A5044820831,Kazuhiko Mase,https://api.openalex.org/works?filter=author.id:A5044820831,35.0,404.0,JP,,5659.0
,https://openalex.org/A5044771462,Jie Xu,https://api.openalex.org/works?filter=author.id:A5044771462,40.0,363.0,CN,,6948.0
,https://openalex.org/A5044795246,Julie K. Johnson,https://api.openalex.org/works?filter=author.id:A5044795246,45.0,305.0,US,,7415.0
,https://openalex.org/A5044883724,Hung Son Nguyen,https://api.openalex.org/works?filter=author.id:A5044883724,25.0,229.0,FR,,2826.0
,https://openalex.org/A5044817673,Wesley J. Wildman,https://api.openalex.org/works?filter=author.id:A5044817673,19.0,199.0,US,,1453.0
,https://openalex.org/A5044712567,Miguel de Castro Neto,https://api.openalex.org/works?filter=author.id:A5044712567,21.0,187.0,PT,,1474.0
,https://openalex.org/A5044597901,Jaap M. J. Murre,https://api.openalex.org/works?filter=author.id:A5044597901,39.0,171.0,NL,,5444.0
,https://openalex.org/A5044651841,Félix Schoeller,https://api.openalex.org/works?filter=author.id:A5044651841,17.0,140.0,US,,1013.0
,https://openalex.org/A5044881481,Victor Galaz,https://api.openalex.org/works?filter=author.id:A5044881481,43.0,139.0,SE,,12023.0
,https://openalex.org/A5044900790,Damaris Aschwanden,https://api.openalex.org/works?filter=author.id:A5044900790,27.0,114.0,US,,3145.0
,https://openalex.org/A5044810664,Laura Luyten,https://api.openalex.org/works?filter=author.id:A5044810664,21.0,108.0,US,,1590.0
,https://openalex.org/A5044782086,Brett Hemenway,https://api.openalex.org/works?filter=author.id:A5044782086,17.0,92.0,US,,1119.0
,https://openalex.org/A5044828294,Guan‐Wen Yang,https://api.openalex.org/works?filter=author.id:A5044828294,32.0,88.0,CN,,6758.0
,https://openalex.org/A5044671587,Jingfeng Yang,https://api.openalex.org/works?filter=author.id:A5044671587,15.0,84.0,CN,,1335.0
,https://openalex.org/A5044875578,Michael Heilman,https://api.openalex.org/works?filter=author.id:A5044875578,27.0,63.0,US,,5086.0
,https://openalex.org/A5044736966,Rasmus Bruckner,https://api.openalex.org/works?filter=author.id:A5044736966,11.0,57.0,DE,,548.0
,https://openalex.org/A5044727983,Izabella Szakálné Kanó,https://api.openalex.org/works?filter=author.id:A5044727983,12.0,47.0,HU,,338.0
,https://openalex.org/A5044905864,Elín Carstensdóttir,https://api.openalex.org/works?filter=author.id:A5044905864,10.0,42.0,,,329.0
,https://openalex.org/A5044691513,Omar Shaikh,https://api.openalex.org/works?filter=author.id:A5044691513,8.0,41.0,US,,598.0
,https://openalex.org/A5044597606,Tae Kyung Koh,https://api.openalex.org/works?filter=author.id:A5044597606,6.0,38.0,,,119.0
,https://openalex.org/A5044818236,Marijn ten Thij,https://api.openalex.org/works?filter=author.id:A5044818236,9.0,38.0,NL,,695.0
,https://openalex.org/A5044625413,Andrés Vargas,https://api.openalex.org/works?filter=author.id:A5044625413,8.0,33.0,,,185.0
,https://openalex.org/A5044677118,Matthew South,https://api.openalex.org/works?filter=author.id:A5044677118,14.0,32.0,GB,,835.0
,https://openalex.org/A5044603466,Isabel Straw,https://api.openalex.org/works?filter=author.id:A5044603466,8.0,31.0,,,397.0
,https://openalex.org/A5044719894,Michele Tizzani,https://api.openalex.org/works?filter=author.id:A5044719894,10.0,28.0,IT,,483.0
,https://openalex.org/A5044885352,Cristobal Cheyre,https://api.openalex.org/works?filter=author.id:A5044885352,7.0,22.0,US,,94.0
,https://openalex.org/A5044917297,René Mahieu,https://api.openalex.org/works?filter=author.id:A5044917297,8.0,22.0,BE,,183.0
,https://openalex.org/A5044825815,Adam G. Hughes,https://api.openalex.org/works?filter=author.id:A5044825815,5.0,17.0,FR,,96.0
,https://openalex.org/A5044778419,Jeff Sutton,https://api.openalex.org/works?filter=author.id:A5044778419,8.0,16.0,,,374.0
,https://openalex.org/A5044686474,Pia Wennerholm,https://api.openalex.org/works?filter=author.id:A5044686474,7.0,13.0,,,319.0
,https://openalex.org/A5044596386,Barbora Micenková,https://api.openalex.org/works?filter=author.id:A5044596386,9.0,12.0,DK,,1352.0
,https://openalex.org/A5044649497,Yuri Santos,https://api.openalex.org/works?filter=author.id:A5044649497,3.0,11.0,,,231.0
,https://openalex.org/A5044769715,Xiaohan Wu,https://api.openalex.org/works?filter=author.id:A5044769715,3.0,9.0,US,,38.0
,https://openalex.org/A5044860153,Sebastian Steffen,https://api.openalex.org/works?filter=author.id:A5044860153,5.0,9.0,US,,184.0
,https://openalex.org/A5044920305,Xiaoliang Huo,https://api.openalex.org/works?filter=author.id:A5044920305,3.0,7.0,CN,,38.0
,https://openalex.org/A5044640145,Hyerim Yu,https://api.openalex.org/works?filter=author.id:A5044640145,3.0,6.0,KR,,40.0
,https://openalex.org/A5044715532,Eric Dignum,https://api.openalex.org/works?filter=author.id:A5044715532,2.0,5.0,NL,,18.0
,https://openalex.org/A5044815094,Mel MacMahon,https://api.openalex.org/works?filter=author.id:A5044815094,4.0,5.0,NL,,184.0
,https://openalex.org/A5044669192,Kristina Shampanier,https://api.openalex.org/works?filter=author.id:A5044669192,2.0,3.0,,,605.0
,https://openalex.org/A5044689546,Muna Sharma,https://api.openalex.org/works?filter=author.id:A5044689546,2.0,3.0,,,16.0
,https://openalex.org/A5044590438,Andreas Andreou,https://api.openalex.org/works?filter=author.id:A5044590438,1.0,2.0,GB,,17.0
,https://openalex.org/A5044783872,Steffen-M. Kühnel,https://api.openalex.org/works?filter=author.id:A5044783872,2.0,2.0,DE,,47.0
,https://openalex.org/A5044796125,Jong-Hwi Park,https://api.openalex.org/works?filter=author.id:A5044796125,1.0,2.0,US,,24.0
,https://openalex.org/A5044731009,Lars-Erik Jansen,https://api.openalex.org/works?filter=author.id:A5044731009,1.0,1.0,DE,,24.0
,https://openalex.org/A5044833732,Björn Benz,https://api.openalex.org/works?filter=author.id:A5044833732,1.0,1.0,DE,,123.0
,https://openalex.org/A5044949939,Ram S. Katiyar,https://api.openalex.org/works?filter=author.id:A5044949939,73.0,1010.0,PR,,23257.0
,https://openalex.org/A5044998046,Jordan W. Smoller,https://api.openalex.org/works?filter=author.id:A5044998046,129.0,883.0,,,93062.0
,https://openalex.org/A5045054843,Marten Scheffer,https://api.openalex.org/works?filter=author.id:A5045054843,131.0,499.0,NL,,113782.0
